ID,length,locus_tag,assembly,accession,start,end,strand,taxid,feature,gene,product,protein_id,context,superkingdom,phylum,class,order,family,genus,species,replicon_type,replicon_name
AB000EN8KK,198,BTZ20_RS19575,GCF001984015.1,NZ_CP019572.1,4339461,4340058,-1,1805827,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_077042501.1,AB000EN8KL;AB000EN8KM;AB000EN8KN;AB000EN8KO;AB000EN8KP;AB000EN8KQ;AB000EN8KR;AB000EN8KS;AB000EN8KT;AB000EN8KU;AB000EN8KV;AB000EN8KW;AB000EN8KX;AB000EN8KY;AB000EN8KJ;AB000EN8KI;AB000EN8KH;AB000EN8KG;AB000EN8KF;AB000EN8KE;AB000EN8KD;AB000EN8KC;AB000EN8KB;AB000EN8KA,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. MTM3W5.2,main,main
AB000VXTVT,211,CP976_RS06555,GCF008705135.1,NZ_CP023694.1,1453592,1454228,1,116188,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_150479466.1,AB000VXTVU;AB000VXTVV;AB000VXTVW;AB000VXTVX;AB000VXTVY;AB000VXTVZ;AB000VXTW0;AB000VXTW1;AB000VXTW2;AB000VXTW3;AB000VXTW4;AB000VXTW5;AB000VXTVS;AB000VXTVR;AB000VXTVQ;AB000VXTVP;AB000VXTVO;AB000VXTVN;AB000VXTVM;AB000VXTVL;AB000VXTVK;AB000VXTVJ;AB000VXTVI;AB000VXTVH;AB000VXTVG,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces coeruleorubidus,main,main
AB000FKI3K,199,CA21670_RS09580,GCF002024345.1,NZ_CP019963.1,2064316,2064916,-1,1705,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_066795822.1,AB000FKI3L;AB000FKI3M;AB000FKI3N;AB000FKI3O;AB000FKI3P;AB000FKI3Q;AB000FKI3R;AB000FKI3S;AB000FKI3T;AB000FKI3U;AB000FKI3V;AB000FKI3J;AB000FKI3I;AB000FKI3H;AB000FKI3G;AB000FKI3F;AB000FKI3E;AB000FKI3D,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium stationis,main,main
AB000BN5DW,200,I601_RS11765,GCF001653335.1,NZ_CP015079.1,2479453,2480056,1,1300347,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_068114789.1,AB000BN5DX;AB000BN5DY;AB000BN5DZ;AB000BN5E0;AB000BN5E1;AB000BN5E2;AB000BN5E3;AB000BN5E4;AB000BN5DV;AB000BN5DU;AB000BN5DT;AB000BN5DS;AB000BN5DR;AB000BN5DQ;AB000BN5DP;AB000BN5DO;AB000BN5DN;AB000BN5DM;AB000BN5DL,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides dokdonensis,main,main
AB0003BBW9,205,RB_RS22385,GCF000196115.1,NC_005027.1,5879294,5879912,1,243090,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_007327156.1,AB0003BBWA;AB0003BBWB;AB0003BBWC;AB0003BBWD;AB0003BBWE;AB0003BBWF;AB0003BBWG;AB0003BBWH;AB0003BBW8;AB0003BBW7;AB0003BBW6;AB0003BBW5;AB0003BBW4;AB0003BBW3;AB0003BBW2;AB0003BBW1;AB0003BBW0;AB0003BBVZ,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,Rhodopirellula,Rhodopirellula baltica,main,main
AB000BB5ZC,216,A3L23_RS18295,GCF001620305.1,NZ_CP015235.1,3877156,3877807,1,1051973,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_072692168.1,AB000BB5ZD;AB000BB5ZE;AB000BB5ZF;AB000BB5ZG;AB000BB5ZH;AB000BB5ZI;AB000BB5ZJ;AB000BB5ZK;AB000BB5ZL;AB000BB5ZB;AB000BB5ZA;AB000BB5Z9;AB000BB5Z8;AB000BB5Z7;AB000BB5Z6;AB000BB5Z5;AB000BB5Z4;AB000BB5Z3;AB000BB5Z2;AB000BB5Z1;AB000BB5Z0,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus fascians,main,main
AB00029O0O,197,SROS_RS35160,GCF000024865.1,NC_013595.1,8049990,8050584,-1,479432,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_043657463.1,AB00029O0P;AB00029O0Q;AB00029O0R;AB00029O0S;AB00029O0T;AB00029O0U;AB00029O0V;AB00029O0W;AB00029O0X;AB00029O0Y;AB00029O0N;AB00029O0M;AB00029O0L;AB00029O0K;AB00029O0J;AB00029O0I,Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Streptosporangium,Streptosporangium roseum,main,main
AB0003PFDM,223,CYCMA_RS14095,GCF000222485.1,NC_015914.1,3314540,3315212,-1,880070,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_014020877.1,AB0003PFDN;AB0003PFDO;AB0003PFDP;AB0003PFDQ;AB0003PFDR;AB0003PFDS;AB0003PFDT;AB0003PFDU;AB0003PFDL;AB0003PFDK;AB0003PFDJ;AB0003PFDI;AB0003PFDH;AB0003PFDG;AB0003PFDF,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Cyclobacterium,Cyclobacterium marinum,main,main
AB0009FYOI,214,AOZ06_RS11465,GCF001302585.1,NZ_CP012752.1,2517203,2517848,1,860235,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_054289421.1,AB0009FYOJ;AB0009FYOK;AB0009FYOL;AB0009FYOM;AB0009FYON;AB0009FYOO;AB0009FYOP;AB0009FYOQ;AB0009FYOR;AB0009FYOS;AB0009FYOT;AB0009FYOU;AB0009FYOH;AB0009FYOG;AB0009FYOF;AB0009FYOE;AB0009FYOD;AB0009FYOC;AB0009FYOB;AB0009FYOA;AB0009FYO9;AB0009FYO8;AB0009FYO7;AB0009FYO6;AB0009FYO5;AB0009FYO4;AB0009FYO3,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Kibdelosporangium,Kibdelosporangium phytohabitans,main,main
AB000NU8N2,200,D0C37_RS02575,GCF003428925.1,NZ_CP031742.1,647710,648313,-1,188770,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_117348598.1,AB000NU8N3;AB000NU8N4;AB000NU8N5;AB000NU8N6;AB000NU8N7;AB000NU8N8;AB000NU8N9;AB000NU8NA;AB000NU8NB;AB000NU8NC;AB000NU8ND;AB000NU8NE;AB000NU8NF;AB000NU8NG;AB000NU8N1;AB000NU8N0;AB000NU8MZ;AB000NU8MY;AB000NU8MX;AB000NU8MW;AB000NU8MV;AB000NU8MU;AB000NU8MT,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces koyangensis,main,main
AB000RIUJK,193,ESN35_RS04025,GCF004135085.1,NZ_CP035464.1,1016326,1016908,1,78344,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_033506284.1,AB000RIUJL;AB000RIUJM;AB000RIUJN;AB000RIUJO;AB000RIUJP;AB000RIUJQ;AB000RIUJR;AB000RIUJS;AB000RIUJT;AB000RIUJU;AB000RIUJV;AB000RIUJJ;AB000RIUJI;AB000RIUJH;AB000RIUJG;AB000RIUJF;AB000RIUJE;AB000RIUJD,Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium pullorum,chromosome,CACC514
AB00040DAK,231,NIAKO_RS34330,GCF000246855.1,NC_016609.1,8526387,8527083,-1,700598,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_014223106.1,AB00040DAL;AB00040DAM;AB00040DAN;AB00040DAO;AB00040DAP;AB00040DAQ;AB00040DAR;AB00040DAS;AB00040DAT;AB00040DAJ;AB00040DAI;AB00040DAH;AB00040DAG;AB00040DAF;AB00040DAE;AB00040DAD;AB00040DAC;AB00040DAB;AB00040DAA;AB00040DA9,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Niastella,Niastella koreensis,main,main
AB0017NVAE,198,DQO56_RS07560,GCF900478115.1,NZ_LS483468.1,1679457,1680054,-1,38310,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_072699853.1,AB0017NVAF;AB0017NVAG;AB0017NVAH;AB0017NVAI;AB0017NVAJ;AB0017NVAK;AB0017NVAL;AB0017NVAD;AB0017NVAC;AB0017NVAB;AB0017NVAA;AB0017NVA9;AB0017NVA8;AB0017NVA7;AB0017NVA6;AB0017NVA5;AB0017NVA4;AB0017NVA3,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus coprophilus,chromosome,1
AB000JQTFG,207,DRBB29_RS04765,GCF002838705.1,NZ_CP023198.1,1029374,1029998,1,1685,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_003833421.1,AB000JQTFH;AB000JQTFI;AB000JQTFJ;AB000JQTFK;AB000JQTFL;AB000JQTFM;AB000JQTFN;AB000JQTFO;AB000JQTFP;AB000JQTFQ;AB000JQTFR;AB000JQTFF;AB000JQTFE;AB000JQTFD;AB000JQTFC;AB000JQTFB;AB000JQTFA;AB000JQTF9;AB000JQTF8;AB000JQTF7,Bacteria,Actinobacteria,Actinomycetia,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium breve,main,main
AB0002M24C,221,TBIS_RS12270,GCF000092645.1,NC_014165.1,2899832,2900498,-1,469371,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_050760517.1,AB0002M24D;AB0002M24E;AB0002M24F;AB0002M24G;AB0002M24H;AB0002M24I;AB0002M24J;AB0002M24K;AB0002M24L;AB0002M24M;AB0002M24B;AB0002M24A;AB0002M249;AB0002M248;AB0002M247;AB0002M246,Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Thermobispora,Thermobispora bispora,main,main
AB000819NG,216,NY08_RS01870,GCF000954115.1,NZ_CP010797.1,413052,413703,1,1564114,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_082073666.1,AB000819NH;AB000819NI;AB000819NJ;AB000819NK;AB000819NL;AB000819NM;AB000819NN;AB000819NO;AB000819NP;AB000819NF;AB000819NE;AB000819ND;AB000819NC;AB000819NB;AB000819NA;AB000819N9;AB000819N8;AB000819N7;AB000819N6;AB000819N5;AB000819N4;AB000819N3,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. B7740,main,main
AB0006I03Q,204,CATYP_RS08035,GCF000732945.1,NZ_CP008944.1,1807185,1807800,-1,191610,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_038608397.1,AB0006I03R;AB0006I03S;AB0006I03T;AB0006I03U;AB0006I03V;AB0006I03W;AB0006I03X;AB0006I03Y;AB0006I03Z;AB0006I040;AB0006I03P;AB0006I03O;AB0006I03N;AB0006I03M;AB0006I03L;AB0006I03K;AB0006I03J;AB0006I03I;AB0006I03H;AB0006I03G;AB0006I03F,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium atypicum,main,main
AB0018EEWU,195,EL250_RS06475,GCF900637985.1,NZ_LR134479.1,1503366,1503954,-1,172042,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_023134739.1,AB0018EEWV;AB0018EEWW;AB0018EEWX;AB0018EEWY;AB0018EEWZ;AB0018EEX0;AB0018EEX1;AB0018EEX2;AB0018EEWT;AB0018EEWS;AB0018EEWR;AB0018EEWQ;AB0018EEWP;AB0018EEWO;AB0018EEWN;AB0018EEWM,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Rothia,Rothia aeria,chromosome,1
AB00034B8S,209,ISOP_RS07360,GCF000186345.1,NC_014962.1,1996967,1997597,1,575540,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_013564256.1,AB00034B8T;AB00034B8U;AB00034B8V;AB00034B8W;AB00034B8X;AB00034B8Y;AB00034B8Z;AB00034B90;AB00034B8R;AB00034B8Q;AB00034B8P;AB00034B8O;AB00034B8N;AB00034B8M;AB00034B8L;AB00034B8K,Bacteria,Planctomycetes,Planctomycetia,Isosphaerales,Isosphaeraceae,Isosphaera,Isosphaera pallida,main,main
AB000UZAOZ,231,FSB75_RS09460,GCF007970805.1,NZ_CP042433.1,2297536,2298232,1,661481,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_146786154.1,AB000UZAP0;AB000UZAP1;AB000UZAP2;AB000UZAP3;AB000UZAP4;AB000UZAP5;AB000UZAOY;AB000UZAOX;AB000UZAOW;AB000UZAOV;AB000UZAOU;AB000UZAOT;AB000UZAOS,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavisolibacter,Flavisolibacter ginsenosidimutans,main,main
AB0015CN9N,191,H9Q80_RS19375,GCF014337235.1,NZ_CP060636.1,3869469,3870045,1,2764325,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_117453039.1,AB0015CN9O;AB0015CN9P;AB0015CN9Q;AB0015CN9R;AB0015CN9S;AB0015CN9T;AB0015CN9U;AB0015CK97;AB0015CK98;AB0015CN9M;AB0015CN9L;AB0015CN9K;AB0015CN9J;AB0015CN9I;AB0015CN9H;AB0015CN9G;AB0015CN9F;AB0015CN9E;AB0015CN9D;AB0015CN9C;AB0015CN9B;AB0015CN9A;AB0015CN99,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Eubacterium,Eubacterium sp. NSJ-61,main,main
AB0001MCEP,210,FRANEAN1_RS24050,GCF000018005.1,NC_009921.1,5907252,5907885,1,298653,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_020462402.1,AB0001MCEQ;AB0001MCER;AB0001MCES;AB0001MCET;AB0001MCEU;AB0001MCEV;AB0001MCEW;AB0001MCEX;AB0001MCEY;AB0001MCEO;AB0001MCEN;AB0001MCEM;AB0001MCEL;AB0001MCEK;AB0001MCEJ;AB0001MCEI;AB0001MCEH;AB0001MCEG;AB0001MCEF,Bacteria,Actinobacteria,Actinomycetia,Frankiales,Frankiaceae,Frankia,Frankia sp. EAN1pec,main,main
AB000VQHR8,200,F3L20_RS21700,GCF008632955.1,NZ_CP043959.1,4725669,4726272,1,1932,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_024885960.1,AB000VQHR9;AB000VQHRA;AB000VQHRB;AB000VQHRC;AB000VQHRD;AB000VQHRE;AB000VQHRF;AB000VQHRG;AB000VQHRH;AB000VQHRI;AB000VQHRJ;AB000VQHRK;AB000VQHRL;AB000VQHR7;AB000VQHR6;AB000VQHR5;AB000VQHR4;AB000VQHR3;AB000VQHR2;AB000VQHR1;AB000VQHR0;AB000VQHQZ;AB000VQHQY;AB000VQHQX;AB000VQHQW,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tendae,main,main
AB000HGM5H,201,AHOG_RS16995,GCF002234535.1,NZ_CP022521.1,3982832,3983438,-1,1470176,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_093942238.1,AB000HGM5I;AB000HGM5J;AB000HGM5K;AB000HGM5L;AB000HGM5M;AB000HGM5N;AB000HGM5O;AB000HGM5P;AB000HGM5G;AB000HGM5F;AB000HGM5E;AB000HGM5D;AB000HGM5C;AB000HGM5B;AB000HGM5A,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinoalloteichus,Actinoalloteichus hoggarensis,main,main
AB0003B4H7,207,TW_RS01530,GCF000196075.1,NC_004551.1,319417,320041,1,218496,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_011096238.1,AB0003B4H8;AB0003B4H9;AB0003B4HA;AB0003B4HB;AB0003B4HC;AB0003B4HD;AB0003B4HE;AB0003B4H6;AB0003B4H5;AB0003B4H4;AB0003B4H3;AB0003B4H2;AB0003B4H1;AB0003B4H0;AB0003B4GZ;AB0003B4GY;AB0003B4GX;AB0003B4GW;AB0003B4GV;AB0003B4GU,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Tropherymataceae,Tropheryma,Tropheryma whipplei,main,main
AB0018CS5E,221,EL398_RS11775,GCF900637715.1,NZ_LR134391.1,2601946,2602612,-1,1275,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_017834584.1,AB0018CS5F;AB0018CS5G;AB0018CS5H;AB0018CS5I;AB0018CS5J;AB0018CS5K;AB0018CS5L;AB0018CS5M;AB0018CS5N;AB0018CS5O;AB0018CS5P;AB0018CS5Q;AB0018CS5D;AB0018CS5C;AB0018CS5B;AB0018CS5A;AB0018CS59;AB0018CS58,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Kocuria,Kocuria rosea,chromosome,1
AB000TVA4J,221,EQG70_RS07950,GCF006094695.1,NZ_CP035103.1,1711375,1712041,1,1275,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_017834584.1,AB000TVA4K;AB000TVA4L;AB000TVA4M;AB000TVA4N;AB000TVA4O;AB000TVA4P;AB000TVA4I;AB000TVA4H;AB000TVA4G;AB000TVA4F;AB000TVA4E;AB000TVA4D;AB000TVA4C;AB000TVA4B;AB000TVA4A;AB000TVA49;AB000TVA48;AB000TVA47,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Micrococcaceae,Kocuria,Kocuria rosea,main,main
AB000TS1JO,210,FE634_RS10750,GCF005954645.2,NZ_CP040695.2,2286106,2286739,-1,2582905,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_138875873.1,AB000TS1JP;AB000TS1JQ;AB000TS1JR;AB000TS1JS;AB000TS1JT;AB000TS1JU;AB000TS1JV;AB000TS1JW;AB000TS1JX;AB000TS1JY;AB000TS1JZ;AB000TS1K0;AB000TS1K1;AB000TS1JN;AB000TS1JM;AB000TS1JL;AB000TS1JK;AB000TS1JJ;AB000TS1JI;AB000TS1JH;AB000TS1JG;AB000TS1JF,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. S-1144,main,main
AB0016O31M,214,IPT68_RS12700,GCF015160875.1,NZ_CP063374.1,2834318,2834963,-1,42881,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_189698510.1,AB0016O31N;AB0016O31O;AB0016O31P;AB0016O31Q;AB0016O31R;AB0016O31S;AB0016O31T;AB0016O31L;AB0016O31K;AB0016O31J;AB0016O31I;AB0016O31H;AB0016O31G;AB0016O31F;AB0016O31E,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces chromofuscus,main,main
AB0004NQX7,225,AL022_RS03415,GCF000304455.1,NC_018605.1,767071,767749,1,1231626,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_014934886.1,AB0004NQX8;AB0004NQX9;AB0004NQXA;AB0004NQXB;AB0004NQXC;AB0004NQXD;AB0004NQXE;AB0004NQXF;AB0004NQXG;AB0004NQXH;AB0004NQX6;AB0004NQX5;AB0004NQX4;AB0004NQX3;AB0004NQX2;AB0004NQX1;AB0004NQX0;AB0004NQWZ,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Amoebophilaceae,Candidatus Cardinium,Cardinium endosymbiont of Encarsia pergandiella,main,main
AB000IS2TF,202,KY5_RS25860,GCF002556545.1,NZ_CP022685.1,5892090,5892699,-1,1616117,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_098244466.1,AB000IS2TG;AB000IS2TH;AB000IS2TI;AB000IS2TJ;AB000IS2TK;AB000IS2TL;AB000IS2TM;AB000IS2TN;AB000IS2TO;AB000IS2TP;AB000IS2TQ;AB000IS2TE;AB000IS2TD;AB000IS2TC;AB000IS2TB;AB000IS2TA;AB000IS2T9;AB000IS2T8;AB000IS2T7;AB000IS2T6;AB000IS2T5;AB000IS2T4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces formicae,main,main
AB0009EVSK,198,XF36_RS17345,GCF001294645.1,NZ_CP011868.1,3783038,3783635,-1,1641402,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_060714780.1,AB0009EVSL;AB0009EVSM;AB0009EVSN;AB0009EVSO;AB0009EVSP;AB0009EVSQ;AB0009EVSR;AB0009EVSS;AB0009EVSJ;AB0009EVSI;AB0009EVSH;AB0009EVSG;AB0009EVSF;AB0009EVSE;AB0009EVSD;AB0009EVSC;AB0009EVSB;AB0009EVSA,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. HH130629-09,main,main
AB0010LZF2,194,Pflav_RS22655,GCF011764545.1,NZ_AP022870.1,5197291,5197876,1,1076124,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_173038012.1,AB0010LZF3;AB0010LZF4;AB0010LZF5;AB0010LZF6;AB0010LZF7;AB0010LZF8;AB0010LZF9;AB0010LZFA;AB0010LZF1;AB0010LZF0;AB0010LZEZ;AB0010LZEY;AB0010LZEX;AB0010LZEW;AB0010LZEV;AB0010LZEU;AB0010LZET;AB0010LZES,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Phytohabitans,Phytohabitans flavus,main,main
AB000BO3HS,230,A8C56_RS08105,GCF001654455.1,NZ_CP015772.1,1934204,1934897,-1,1176587,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_067761761.1,AB000BO3HT;AB000BO3HU;AB000BO3HV;AB000BO3HW;AB000BO3HX;AB000BO3HY;AB000BO3HZ;AB000BO3HR;AB000BO3HQ;AB000BO3HP;AB000BO3HO;AB000BO3HN;AB000BO3HM;AB000BO3HL;AB000BO3HK;AB000BO3HJ;AB000BO3HI,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Niabella,Niabella ginsenosidivorans,main,main
AB000M485D,203,C2138_RS08005,GCF003065485.1,NZ_CP026951.1,1668516,1669128,-1,2079791,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_108516902.1,AB000M485E;AB000M485F;AB000M485G;AB000M485H;AB000M485I;AB000M485J;AB000M485K;AB000M485L;AB000M485M;AB000M485C;AB000M485B;AB000M485A;AB000M4859;AB000M4858;AB000M4857;AB000M4856;AB000M4855;AB000M4854;AB000M4853,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Microbacteriaceae,Salinibacterium,Salinibacterium hongtaonis,main,main
AB000M4HG6,197,C3E79_RS08560,GCF003070865.1,NZ_CP026948.1,1806488,1807082,-1,2079535,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_108404539.1,AB000M4HG7;AB000M4HG8;AB000M4HG9;AB000M4HGA;AB000M4HGB;AB000M4HGC;AB000M4HGD;AB000M4HGE;AB000M4HGF;AB000M4HGG;AB000M4HGH;AB000M4HG5;AB000M4HG4;AB000M4HG3;AB000M4HG2;AB000M4HG1;AB000M4HG0;AB000M4HFZ;AB000M4HFY;AB000M4HFX,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium liangguodongii,main,main
AB0008I1R1,205,SXIM_RS17560,GCF000993785.3,NZ_CP009922.3,3777463,3778081,-1,408015,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_030728567.1,AB0008I1R2;AB0008I1R3;AB0008I1R4;AB0008I1R5;AB0008I1R6;AB0008I1R7;AB0008I1R8;AB0008I1R9;AB0008I1RA;AB0008I1RB;AB0008I1R0;AB0008I1QZ;AB0008I1QY;AB0008I1QX;AB0008I1QW;AB0008I1QV;AB0008I1QU;AB0008I1QT;AB0008I1QS;AB0008I1QR,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces xiamenensis,main,main
AB0014ZBYT,218,SULMSEV_RS00310,GCF014211855.1,NZ_CP060020.1,54470,55127,1,336810,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_020931608.1,AB0014ZBYU;AB0014ZBYV;AB0014ZBYW;AB0014ZBYX;AB0014ZBYY;AB0014ZBYZ;AB0014ZBZ0;AB0014ZBZ1;AB0014ZBZ2;AB0014ZBZ3;AB0014ZBZ4;AB0014ZBZ5;AB0014ZBZ6;AB0014ZBZ7;AB0014ZBZ8;AB0014ZBYS;AB0014ZBYR;AB0014ZBYQ;AB0014ZBYP;AB0014ZBYO;AB0014ZBYN;AB0014ZBYM;AB0014ZBYL;AB0014ZBYK;AB0014ZBYJ;AB0014ZBYI;AB0014ZBYH;AB0014ZBYG;AB0014ZBYF;AB0014ZBYE;AB0014ZBYD;AB0014ZBYC,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,,Candidatus Sulcia,Candidatus Sulcia muelleri,main,main
AB000FP8OW,187,BKM31_RS23745,GCF002057455.1,NZ_CP017717.1,5232021,5232585,-1,1909395,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_080040229.1,AB000FP8OX;AB000FP8OY;AB000FP8OZ;AB000FP8P0;AB000FP8P1;AB000FP8P2;AB000FP8P3;AB000FP8P4;AB000FP8P5;AB000FP8P6;AB000FP8P7;AB000FP8OV;AB000FP8OU;AB000FP8OT;AB000FP8OS;AB000FP8OR;AB000FP8OQ;AB000FP8OP;AB000FP8OO;AB000FP8ON;AB000FP8OM,Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea sp. ATCC 55076,main,main
AB000MJZRX,224,DK880_RS04225,GCF003176915.1,NZ_CP029619.1,1017438,1018113,-1,247481,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_109997717.1,AB000MJZRY;AB000MJZRZ;AB000MJZS0;AB000MJZS1;AB000MJZS2;AB000MJZS3;AB000MJZS4;AB000MJZS5;AB000MJZS6;AB000MJZRW;AB000MJZRV;AB000MJZRU;AB000MJZRT;AB000MJZRS;AB000MJZRR;AB000MJZRQ,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Amoebophilaceae,Candidatus Cardinium,Candidatus Cardinium hertigii,main,main
AB000ZSMO9,220,G6N18_RS00780,GCF010731795.1,NZ_AP022591.1,169490,170153,1,1249101,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_082683763.1,AB000ZSMOA;AB000ZSMOB;AB000ZSMOC;AB000ZSMOD;AB000ZSMOE;AB000ZSMOF;AB000ZSMOG;AB000ZSMOH;AB000ZSMOI;AB000ZSMOJ;AB000ZSMO8;AB000ZSMO7;AB000ZSMO6;AB000ZSMO5;AB000ZSMO4;AB000ZSMO3;AB000ZSMO2;AB000ZSMO1;AB000ZSMO0;AB000ZSMNZ;AB000ZSMNY;AB000ZSMNX;AB000ZSMNW,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium,Mycolicibacterium celeriflavum,main,main
AB000TS0O9,202,FE634_RS05135,GCF005954645.2,NZ_CP040695.2,1066577,1067186,1,2582905,CDS,,ATP-dependent Clp protease proteolytic subunit,WP_134765410.1,AB000TS0OA;AB000TS0OB;AB000TS0OC;AB000TS0OD;AB000TS0OE;AB000TS0OF;AB000TS0OG;AB000TS0OH;AB000TS0OI;AB000TS0O8;AB000TS0O7;AB000TS0O6;AB000TS0O5;AB000TS0O4;AB000TS0O3;AB000TS0O2,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sp. S-1144,main,main
