ID,length,locus_tag,assembly,accession,start,end,strand,taxid,feature,gene,product,protein_id,context,superkingdom,phylum,class,order,family,genus,species,replicon_type,replicon_name
AB0003VPXX,864,CLOCL_RS01825,GCF000237085.1,NC_016627.1,406948,409543,1,720554,CDS,clpB,ATP-dependent chaperone ClpB,WP_014253742.1,AB0003VPXY;AB0003VPXZ;AB0003VPY0;AB0003VPY1;AB0003VPY2;AB0003VPY3;AB0003VPY4;AB0003VPY5;AB0003VPY6;AB0003VPY7;AB0003VPY8;AB0003VPXW;AB0003VPXV;AB0003VPXU;AB0003VPXT;AB0003VPXS;AB0003VPXR,Bacteria,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Acetivibrio,Acetivibrio clariflavus,main,main
AB00104BZB,843,G8C41_RS06545,GCF011082725.1,NZ_CP049715.1,1461835,1464367,-1,2656760,CDS,,AAA family ATPase,WP_166006802.1,AB00104BZC;AB00104BZD;AB00104BZE;AB00104BZF;AB00104BZG;AB00104BZH;AB00104BZI;AB00104BZA;AB00104BZ9;AB00104BZ8;AB00104BZ7;AB00104BZ6;AB00104BZ5,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Weeksellaceae,Apibacter,Apibacter sp. B3706,main,main
AB0007Z1UU,174,SD37_RS39090,GCF000943515.2,NZ_CP016174.1,8924299,8924824,-1,31958,CDS,,ATPase,WP_044855126.1,AB0007Z1UV;AB0007Z1UW;AB0007Z1UX;AB0007Z1UY;AB0007Z1UZ;AB0007Z1V0;AB0007Z1V1;AB0007Z1V2;AB0007Z1V3;AB0007Z1V4;AB0007Z1V5;AB0007Z1V6;AB0007Z1UT;AB0007Z1US;AB0007Z1UR;AB0007Z1UQ;AB0007Z1UP;AB0007Z1UO;AB0007Z1UN;AB0007Z1UM;AB0007Z1UL;AB0007Z1UK;AB0007Z1UJ,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis orientalis,main,main
AB00016TDA,863,SYN_RS08985,GCF000013405.1,NC_007759.1,1954531,1957123,1,56780,CDS,clpB,ATP-dependent chaperone ClpB,WP_041584927.1,AB00016TDB;AB00016TDC;AB00016TDD;AB00016TDE;AB00016TDF;AB00016TDG;AB00016TDH;AB00016TDI;AB00016TDJ;AB00016TDK;AB00016TD9;AB00016TD8;AB00016TD7;AB00016TD6;AB00016TD5;AB00016TD4;AB00016TD3;AB00016TD2;AB00016TD1;AB00016TD0;AB00016TCZ;AB00016TCY;AB00016TCX,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,Syntrophus,Syntrophus aciditrophicus,main,main
AB000KGQBI,954,C2L66_RS23470,GCF002902945.1,NZ_CP026102.1,1568933,1571798,1,75105,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_054935000.1,AB000KGQBJ;AB000KGQBK;AB000KGQBL;AB000KGQBM;AB000KGQBN;AB000KGQBO;AB000KGQBP;AB000KGQBQ;AB000KGQBR;AB000KGQBS;AB000KGQBH;AB000KGQBG;AB000KGQBF;AB000KGQBE;AB000KGQBD;AB000KGQBC;AB000KGQBB;AB000KGQBA;AB000KGQB9;AB000KGQB8;AB000KGQB7;AB000KGQB6,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia caribensis,chromosome,2
AB0001YPS1,139,DTUR_RS08260,GCF000021645.1,NC_011661.1,1614931,1615351,-1,515635,CDS,,Clp protease ATP-binding protein,WP_012583946.1,AB0001YPS2;AB0001YPS3;AB0001YPS4;AB0001YPS5;AB0001YPS6;AB0001YPS7;AB0001YPS8;AB0001YPS9;AB0001YPSA;AB0001YPS0;AB0001YPRZ;AB0001YPRY;AB0001YPRX;AB0001YPRW;AB0001YPRV;AB0001YPRU;AB0001YPRT,Bacteria,Dictyoglomi,Dictyoglomia,Dictyoglomales,Dictyoglomaceae,Dictyoglomus,Dictyoglomus turgidum,main,main
AB000FPCS8,244,BKM31_RS50040,GCF002057455.1,NZ_CP017717.1,10992623,10993358,1,1909395,CDS,,hypothetical protein,WP_080044858.1,AB000FPCS9;AB000FPCSA;AB000FPCSB;AB000FPCSC;AB000FPCSD;AB000FPCSE;AB000FPCSF;AB000FPCSG;AB000FPCSH;AB000FPCS7;AB000FPCS6;AB000FPCS5;AB000FPCS4;AB000FPCS3;AB000FPCS2;AB000FPCS1;AB000FPCS0;AB000FPCRZ;AB000FPCRY,Bacteria,Actinobacteria,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Nonomuraea,Nonomuraea sp. ATCC 55076,main,main
AB000JK4O0,880,CFP59_RS32430,GCF002812405.1,NZ_CP025018.1,7820463,7823106,-1,1495638,CDS,clpB,ATP-dependent chaperone ClpB,WP_100807416.1,AB000JK4O1;AB000JK4O2;AB000JK4O3;AB000JK4O4;AB000JK4O5;AB000JK4O6;AB000JK4O7;AB000JK4O8;AB000JK4O9;AB000JK4NZ;AB000JK4NY;AB000JK4NX;AB000JK4NW;AB000JK4NV;AB000JK4NU;AB000JK4NT;AB000JK4NS;AB000JK4NR;AB000JK4NQ;AB000JK4NP;AB000JK4NO;AB000JK4NN,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. M56,main,main
AB000EMYEX,880,BV401_RS14605,GCF001983975.1,NZ_CP019458.1,3682320,3684963,1,75293,CDS,clpB,ATP-dependent chaperone ClpB,WP_079257392.1,AB000EMYEY;AB000EMYEZ;AB000EMYF0;AB000EMYF1;AB000EMYF2;AB000EMYF3;AB000EMYF4;AB000EMYF5;AB000EMYF6;AB000EMYF7;AB000EMYF8;AB000EMYF9;AB000EMYFA;AB000EMYEW;AB000EMYEV;AB000EMYEU;AB000EMYET;AB000EMYES;AB000EMYER;AB000EMYEQ;AB000EMYEP;AB000EMYEO,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces autolyticus,main,main
AB00039AO0,855,TRESU_RS10765,GCF000195275.1,NC_015385.1,2264107,2266675,-1,869209,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_013702239.1,AB00039AO1;AB00039AO2;AB00039AO3;AB00039AO4;AB00039AO5;AB00039AO6;AB00039AO7;AB00039AO8;AB00039AO9;AB00039AOA;AB00039ANZ;AB00039ANY;AB00039ANX;AB00039ANW;AB00039ANV;AB00039ANU;AB00039ANT;AB00039ANS;AB00039ANR,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Treponemataceae,Treponema,Treponema succinifaciens,main,main
AB00153Z7I,230,H6H00_RS03775,GCF014235185.1,NZ_CP060131.1,764880,765573,-1,2761535,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_185719974.1,AB00153Z7J;AB00153Z7K;AB00153Z7L;AB00153Z7M;AB00153Z7N;AB00153Z7O;AB00153Z7P;AB00153Z7Q;AB00153Z7R;AB00153Z7S;AB00153Z7T;AB00153Z7H;AB00153Z7G;AB00153Z7F;AB00153Z7E;AB00153Z7D;AB00153Z7C;AB00153Z7B;AB00153Z7A;AB00153Z79;AB00153Z78;AB00153Z77;AB00153Z76,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,Pseudonocardia sp. CGMCC 4.1532,main,main
AB000YRK10,215,DEH18_RS23900,GCF009867075.1,NZ_CP029241.1,6049474,6050122,-1,2175864,CDS,,hypothetical protein,WP_159790139.1,AB000YRK11;AB000YRK12;AB000YRK13;AB000YRK14;AB000YRK15;AB000YRK16;AB000YRK17;AB000YRK18;AB000YRK19;AB000YRK0Z;AB000YRK0Y;AB000YRK0X;AB000YRK0W;AB000YRK0V;AB000YRK0U;AB000YRK0T;AB000YRK0S;AB000YRK0R;AB000YRK0Q;AB000YRK0P,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. NHF165,main,main
AB000I6P21,229,CNX65_RS09910,GCF002354875.1,NZ_CP023445.1,2214675,2215365,-1,42197,CDS,,peptidase,WP_096492508.1,AB000I6P22;AB000I6P23;AB000I6P24;AB000I6P25;AB000I6P26;AB000I6P27;AB000I6P28;AB000I6P29;AB000I6P2A;AB000I6P2B;AB000I6P2C;AB000I6P2D;AB000I6P20;AB000I6P1Z;AB000I6P1Y;AB000I6P1X;AB000I6P1W;AB000I6P1V;AB000I6P1U,Bacteria,Actinobacteria,Actinomycetia,Pseudonocardiales,Pseudonocardiaceae,Actinosynnema,Actinosynnema pretiosum,main,main
AB0002JEF8,193,SCAB_RS14155,GCF000091305.1,NC_013929.1,3398240,3398822,-1,680198,CDS,,peptidase,WP_013000765.1,AB0002JEF9;AB0002JEFA;AB0002JEFB;AB0002JEFC;AB0002JEFD;AB0002JEFE;AB0002JEFF;AB0002JEFG;AB0002JEFH;AB0002JEFI;AB0002JEFJ;AB0002JEF7;AB0002JEF6;AB0002JEF5;AB0002JEF4;AB0002JEF3;AB0002JEF2;AB0002JEF1;AB0002JEF0,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces scabiei,main,main
AB000NAUGO,190,C5746_RS28020,GCF003330865.1,NZ_CP027306.1,6077319,6077892,1,1893,CDS,,peptidase,WP_114246598.1,AB000NAUGP;AB000NAUGQ;AB000NAUGR;AB000NAUGS;AB000NAUGT;AB000NAUGU;AB000NAUGV;AB000NAUGW;AB000NAUGN;AB000NAUGM;AB000NAUGL;AB000NAUGK;AB000NAUGJ;AB000NAUGI;AB000NAUGH;AB000NAUGG;AB000NAUGF;AB000NAUGE;AB000NAUGD,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces atratus,main,main
AB000FFKL7,861,B2D07_RS17425,GCF002009335.2,NZ_CP019913.2,3967505,3970091,1,897,CDS,clpB,ATP-dependent chaperone ClpB,WP_020877474.1,AB000FFKL8;AB000FFKL9;AB000FFKLA;AB000FFKLB;AB000FFKLC;AB000FFKLD;AB000FFKLE;AB000FFKLF;AB000FFKL6;AB000FFKL5;AB000FFKL4;AB000FFKL3;AB000FFKL2;AB000FFKL1;AB000FFKL0;AB000FFKKZ;AB000FFKKY,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,Desulfococcus multivorans,main,main
AB000O0114,879,D1369_RS00855,GCF003443735.1,NZ_CP031969.1,179977,182617,-1,2306165,CDS,clpB,ATP-dependent chaperone ClpB,WP_007387043.1,AB000O0115;AB000O0116;AB000O0117;AB000O0118;AB000O0119;AB000O011A;AB000O011B;AB000O011C;AB000O011D;AB000O011E;AB000O0113;AB000O0112;AB000O0111;AB000O0110;AB000O010Z;AB000O010Y;AB000O010X;AB000O010W;AB000O010V,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. CC0208,main,main
AB0007LQ3S,812,X794_RS05865,GCF000830885.1,NZ_CP006951.1,1105942,1108381,1,1432061,CDS,,AAA family ATPase,WP_011309771.1,AB0007LQ3T;AB0007LQ3U;AB0007LQ3V;AB0007LQ3W;AB0007LQ3X;AB0007LQ3Y;AB0007LQ3Z;AB0007LQ40;AB0007LQ41;AB0007LQ42;AB0007LQ43;AB0007LQ3R;AB0007LQ3Q;AB0007LQ3P;AB0007LQ3O;AB0007LQ3N;AB0007LQ3M;AB0007LQ3L;AB0007LQ3K,Bacteria,Chloroflexi,Dehalococcoidia,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides,Dehalococcoides mccartyi,main,main
AB0002P3IZ,879,MICAU_RS30085,GCF000145235.1,NC_014391.1,6742028,6744668,-1,644283,CDS,clpB,ATP-dependent chaperone ClpB,WP_013289126.1,AB0002P3J0;AB0002P3J1;AB0002P3J2;AB0002P3J3;AB0002P3J4;AB0002P3J5;AB0002P3J6;AB0002P3J7;AB0002P3J8;AB0002P3J9;AB0002P3JA;AB0002P3JB;AB0002P3IY;AB0002P3IX;AB0002P3IW;AB0002P3IV;AB0002P3IU;AB0002P3IT;AB0002P3IS;AB0002P3IR;AB0002P3IQ;AB0002P3IP;AB0002P3IO;AB0002P3IN;AB0002P3IM;AB0002P3IL;AB0002P3IK,Bacteria,Actinobacteria,Actinomycetia,Micromonosporales,Micromonosporaceae,Micromonospora,Micromonospora aurantiaca,main,main
AB0005FM2S,847,KQS_RS04190,GCF000455605.1,NC_017025.1,947008,949552,1,1094466,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_014387965.1,AB0005FM2T;AB0005FM2U;AB0005FM2V;AB0005FM2W;AB0005FM2X;AB0005FM2Y;AB0005FM2Z;AB0005FM30;AB0005FM31;AB0005FM2R;AB0005FM2Q;AB0005FM2P;AB0005FM2O;AB0005FM2N;AB0005FM2M;AB0005FM2L;AB0005FM2K;AB0005FM2J,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium indicum,main,main
AB0004LLSS,857,EAB7_RS02460,GCF000299435.1,NC_018665.1,461387,463961,1,1087448,CDS,clpB,ATP-dependent chaperone ClpB,WP_014969481.1,AB0004LLST;AB0004LLSU;AB0004LLSV;AB0004LLSW;AB0004LLSX;AB0004LLSY;AB0004LLSZ;AB0004LLT0;AB0004LLSR;AB0004LLSQ;AB0004LLSP;AB0004LLSO;AB0004LLSN;AB0004LLSM;AB0004LLSL;AB0004LLSK;AB0004LLSJ,Bacteria,Firmicutes,Bacilli,Bacillales,,Exiguobacterium,Exiguobacterium antarcticum,main,main
AB00024TTC,881,BFAE_RS06180,GCF000023405.1,NC_013172.1,1408421,1411067,1,446465,CDS,,AAA family ATPase,WP_012804867.1,AB00024TTD;AB00024TTE;AB00024TTF;AB00024TTG;AB00024TTH;AB00024TTI;AB00024TTJ;AB00024TTB;AB00024TTA;AB00024TT9;AB00024TT8;AB00024TT7;AB00024TT6;AB00024TT5;AB00024TT4;AB00024TT3;AB00024TT2;AB00024TT1;AB00024TT0,Bacteria,Actinobacteria,Actinomycetia,Micrococcales,Dermabacteraceae,Brachybacterium,Brachybacterium faecium,main,main
AB00174TLX,837,CKW01_RS00970,GCF900187175.1,NZ_LT906459.1,231248,233762,1,28118,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_013610554.1,AB00174TLY;AB00174TLZ;AB00174TM0;AB00174TM1;AB00174TM2;AB00174TM3;AB00174TM4;AB00174TM5;AB00174TLW;AB00174TLV;AB00174TLU;AB00174TLT;AB00174TLS;AB00174TLR;AB00174TLQ,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter splanchnicus,chromosome,1
AB00056S2W,927,BRPE64_RS21395,GCF000402035.1,NC_021288.1,142502,145286,-1,758793,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_044043007.1,AB00056S2X;AB00056S2Y;AB00056S2Z;AB00056S30;AB00056S31;AB00056S32;AB00056S33;AB00056S34;AB00056S35;AB00056S36;AB00056S37;AB00056S38;AB00056S39;AB00056S2V;AB00056S2U;AB00056S2T;AB00056S2S;AB00056S2R;AB00056S2Q;AB00056S2P;AB00056S2O;AB00056S2N;AB00056S2M;AB00056S2L,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia insecticola,chromosome,3
AB0013JXQJ,877,H0S67_RS12390,GCF013466985.1,NZ_CP059164.1,2521719,2524353,-1,1643322,CDS,clpB,ATP-dependent chaperone ClpB,WP_180933316.1,AB0013JXQK;AB0013JXQL;AB0013JXQM;AB0013JXQN;AB0013JXQO;AB0013JXQP;AB0013JXQQ;AB0013JXQR;AB0013JXQS;AB0013JXQT;AB0013JXQI;AB0013JXQH;AB0013JXQG;AB0013JXQF;AB0013JXQE;AB0013JXQD;AB0013JXQC;AB0013JXQB;AB0013JXQA,Bacteria,Actinobacteria,Actinomycetia,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides ungokensis,main,main
AB0001RYUS,792,TRQ2_RS00270,GCF000019625.1,NC_010483.1,48172,50551,-1,126740,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_012310289.1,AB0001RYUT;AB0001RYUU;AB0001RYUV;AB0001RYUW;AB0001RYUX;AB0001RYUY;AB0001RYUZ;AB0001RYV0;AB0001RYV1;AB0001RYV2;AB0001RYV3;AB0001RYV4;AB0001RYV5;AB0001RYUR;AB0001RYUQ;AB0001RYUP;AB0001RYUO;AB0001RYUN;AB0001RYUM;AB0001RYUL;AB0001RYUK;AB0001RYUJ;AB0001RYUI;AB0001RYUH,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,Thermotoga sp. RQ2,main,main
AB000WV4BI,880,GFH48_RS04030,GCF009498275.1,NZ_CP045643.1,951639,954282,1,2662397,CDS,clpB,ATP-dependent chaperone ClpB,WP_153286923.1,AB000WV4BJ;AB000WV4BK;AB000WV4BL;AB000WV4BM;AB000WV4BN;AB000WV4BO;AB000WV4BP;AB000WV4BQ;AB000WV4BH;AB000WV4BG;AB000WV4BF;AB000WV4BE;AB000WV4BD;AB000WV4BC;AB000WV4BB,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces fagopyri,main,main
AB0008E6FL,188,XU06_RS08260,GCF000975175.1,NZ_CP011295.1,1775414,1775981,1,1833,CDS,,Clp protease,WP_046378216.1,AB0008E6FM;AB0008E6FN;AB0008E6FO;AB0008E6FP;AB0008E6FQ;AB0008E6FR;AB0008E6FS;AB0008E6FT;AB0008E6FU;AB0008E6FV;AB0008E6FW;AB0008E6FK;AB0008E6FJ;AB0008E6FI;AB0008E6FH;AB0008E6FG;AB0008E6FF;AB0008E6FE;AB0008E6FD;AB0008E6FC;AB0008E6FB;AB0008E6FA;AB0008E6F9;AB0008E6F8,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus erythropolis,main,main
AB00045SRE,198,WQO_RS24295,GCF000261345.2,NZ_CP013738.1,5476402,5476999,1,1172567,CDS,,Clp protease N-terminal domain-containing protein,WP_010061471.1,AB00045SRF;AB00045SRG;AB00045SRH;AB00045SRI;AB00045SRJ;AB00045SRK;AB00045SRL;AB00045SRM;AB00045SRD;AB00045SRC;AB00045SRB;AB00045SRA;AB00045SR9;AB00045SR8;AB00045SR7;AB00045SR6;AB00045SR5;AB00045SR4;AB00045SR3,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces globisporus,main,main
AB0003R8UR,765,CABTHER_RS02685,GCF000226295.1,NC_016024.1,636895,639193,1,981222,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_014099035.1,AB0003R8US;AB0003R8UT;AB0003R8UU;AB0003R8UV;AB0003R8UW;AB0003R8UX;AB0003R8UY;AB0003R8UZ;AB0003R8V0;AB0003R8V1;AB0003R8UQ;AB0003R8UP;AB0003R8UO;AB0003R8UN;AB0003R8UM,Bacteria,Acidobacteria,Blastocatellia,,,Chloracidobacterium,Chloracidobacterium thermophilum,chromosome,1
AB0017ENYF,884,BARAN1_RS06395,GCF900465355.1,NZ_LS483254.1,1311054,1313709,-1,2026885,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_122031713.1,AB0017ENYG;AB0017ENYH;AB0017ENYI;AB0017ENYJ;AB0017ENYK;AB0017ENYL;AB0017ENYM;AB0017ENYN;AB0017ENYO;AB0017ENYP;AB0017ENYE;AB0017ENYD;AB0017ENYC;AB0017ENYB;AB0017ENYA;AB0017ENY9;AB0017ENY8;AB0017ENY7;AB0017ENY6;AB0017ENY5;AB0017ENY4;AB0017ENY3;AB0017ENY2;AB0017ENY1;AB0017ENY0,Bacteria,Candidatus Bipolaricaulota,,,,Candidatus Bipolaricaulis,Candidatus Bipolaricaulis anaerobius,chromosome,BARAN1
AB0007QDB2,845,MPR_RS05540,GCF000833025.1,NZ_CP010817.1,1238476,1241014,-1,480520,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_041890049.1,AB0007QDB3;AB0007QDB4;AB0007QDB5;AB0007QDB6;AB0007QDB7;AB0007QDB8;AB0007QDB9;AB0007QDB1;AB0007QDB0;AB0007QDAZ;AB0007QDAY;AB0007QDAX;AB0007QDAW;AB0007QDAV,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Myroides,Myroides profundi,main,main
AB0012S8J6,187,HUT14_RS23255,GCF013364175.1,NZ_CP054939.1,5108754,5109318,1,2742133,CDS,,peptidase,WP_121547494.1,AB0012S8J7;AB0012S8J8;AB0012S8J9;AB0012S8JA;AB0012S8JB;AB0012S8JC;AB0012S8JD;AB0012S8JE;AB0012S8J5;AB0012S8J4;AB0012S8J3;AB0012S8J2;AB0012S8J1;AB0012S8J0;AB0012S8IZ;AB0012S8IY;AB0012S8IX;AB0012S8IW;AB0012S8IV;AB0012S8IU;AB0012S8IT,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. NA02536,main,main
AB0002WT3G,912,HP15_RS08435,GCF000166295.1,NC_017506.1,1779143,1781882,1,225937,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_014577074.1,AB0002WT3H;AB0002WT3I;AB0002WT3J;AB0002WT3K;AB0002WT3L;AB0002WT3M;AB0002WT3N;AB0002WT3O;AB0002WT3P;AB0002WT3F;AB0002WT3E;AB0002WT3D;AB0002WT3C;AB0002WT3B;AB0002WT3A;AB0002WT39;AB0002WT38;AB0002WT37,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Marinobacter,Marinobacter adhaerens,main,main
AB0003JV09,185,AS9A_RS12225,GCF000214175.1,NC_015564.1,2587553,2588111,1,443218,CDS,,hypothetical protein,WP_013807332.1,AB0003JV0A;AB0003JV0B;AB0003JV0C;AB0003JV0D;AB0003JV0E;AB0003JV0F;AB0003JV0G;AB0003JV0H;AB0003JV0I;AB0003JV08;AB0003JV07;AB0003JV06;AB0003JV05;AB0003JV04;AB0003JV03;AB0003JV02;AB0003JV01;AB0003JV00;AB0003JUZZ;AB0003JUZY;AB0003JUZX;AB0003JUZW;AB0003JUZV;AB0003JUZU;AB0003JUZT,Bacteria,Actinobacteria,Actinomycetia,Corynebacteriales,Mycobacteriaceae,Hoyosella,Hoyosella subflava,main,main
AB0001NQET,862,DOLE_RS13855,GCF000018405.1,NC_009943.1,3248070,3250659,-1,96561,CDS,clpB,ATP-dependent chaperone ClpB,WP_012176110.1,AB0001NQEU;AB0001NQEV;AB0001NQEW;AB0001NQEX;AB0001NQEY;AB0001NQEZ;AB0001NQES;AB0001NQER;AB0001NQEQ;AB0001NQEP;AB0001NQEO;AB0001NQEN;AB0001NQEM;AB0001NQEL;AB0001NQEK;AB0001NQEJ,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfococcus,Desulfococcus oleovorans,main,main
AB000RRBQA,1205,EPA93_RS38025,GCF004208415.1,NZ_CP035758.1,8755562,8759180,1,2509675,CDS,,AAA domain-containing protein,WP_129892522.1,AB000RRBQB;AB000RRBQC;AB000RRBQD;AB000RRBQE;AB000RRBQF;AB000RRBQ9;AB000RRBQ8;AB000RRBQ7;AB000RRBQ6;AB000RRBQ5;AB000RRBQ4;AB000RRBQ3;AB000RRBQ2,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonosporobacteraceae,Ktedonosporobacter,Ktedonosporobacter rubrisoli,main,main
AB000KGS7L,942,C2L66_RS35760,GCF002902945.1,NZ_CP026103.1,1379531,1382360,1,75105,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_060608621.1,AB000KGS7M;AB000KGS7N;AB000KGS7O;AB000KGS7P;AB000KGS7Q;AB000KGS7R;AB000KGS7S;AB000KGS7T;AB000KGS7U;AB000KGS7K;AB000KGS7J;AB000KGS7I;AB000KGS7H;AB000KGS7G;AB000KGS7F;AB000KGS7E;AB000KGS7D;AB000KGS7C;AB000KGS7B,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Paraburkholderia caribensis,chromosome,3
AB0003T2FO,864,DESMER_RS12300,GCF000231385.2,NC_018515.1,2681214,2683809,-1,768704,CDS,clpB,ATP-dependent chaperone ClpB,WP_014903379.1,AB0003T2FP;AB0003T2FQ;AB0003T2FR;AB0003T2FS;AB0003T2FT;AB0003T2FU;AB0003T2FV;AB0003T2FW;AB0003T2FX;AB0003T2FN;AB0003T2FM;AB0003T2FL;AB0003T2FK;AB0003T2FJ;AB0003T2FI;AB0003T2FH;AB0003T2FG;AB0003T2FF;AB0003T2FE;AB0003T2FD;AB0003T2FC;AB0003T2FB,Bacteria,Firmicutes,Clostridia,Eubacteriales,Peptococcaceae,Desulfosporosinus,Desulfosporosinus meridiei,main,main
AB0002ADJ2,792,TNAP_RS00275,GCF000025105.1,NC_013642.1,48132,50511,-1,590168,CDS,,ATP-dependent Clp protease ATP-binding subunit,WP_011942757.1,AB0002ADJ3;AB0002ADJ4;AB0002ADJ5;AB0002ADJ6;AB0002ADJ7;AB0002ADJ8;AB0002ADJ9;AB0002ADJA;AB0002ADJB;AB0002ADJC;AB0002ADJD;AB0002ADJE;AB0002ADJF;AB0002ADJ1;AB0002ADJ0;AB0002ADIZ;AB0002ADIY;AB0002ADIX;AB0002ADIW;AB0002ADIV;AB0002ADIU;AB0002ADIT;AB0002ADIS;AB0002ADIR,Bacteria,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,Thermotoga naphthophila,main,main
AB0003LV98,872,THEIN_RS10720,GCF000217795.1,NC_015681.1,2176526,2179145,1,667014,CDS,clpB,ATP-dependent chaperone ClpB,WP_013908687.1,AB0003LV99;AB0003LV9A;AB0003LV9B;AB0003LV9C;AB0003LV9D;AB0003LV9E;AB0003LV9F;AB0003LV9G;AB0003LV9H;AB0003LV9I;AB0003LV97;AB0003LV96;AB0003LV95;AB0003LV94;AB0003LV93;AB0003LV92;AB0003LV91;AB0003LV90;AB0003LV8Z,Bacteria,Thermodesulfobacteria,Thermodesulfobacteria,Thermodesulfobacteriales,Thermodesulfobacteriaceae,Thermodesulfatator,Thermodesulfatator indicus,main,main
AB000DKX0K,872,Cabys_RS08605,GCF001886815.1,NZ_CP018099.1,2206007,2208626,-1,880073,CDS,clpB,ATP-dependent chaperone ClpB,WP_006929946.1,AB000DKX0L;AB000DKX0M;AB000DKX0N;AB000DKX0O;AB000DKX0P;AB000DKX0Q;AB000DKX0R;AB000DKX0S;AB000DKX0T;AB000DKX0U;AB000DKX0V;AB000DKX0J;AB000DKX0I;AB000DKX0H;AB000DKX0G;AB000DKX0F;AB000DKX0E;AB000DKX0D;AB000DKX0C,Bacteria,Calditrichaeota,Calditrichae,Calditrichales,Calditrichaceae,Caldithrix,Caldithrix abyssi,main,main
AB0014ZYOZ,192,F0344_RS10485,GCF014216315.1,NZ_CP045702.1,2338225,2338804,-1,67296,CDS,,peptidase,WP_185298525.1,AB0014ZYP0;AB0014ZYP1;AB0014ZYP2;AB0014ZYP3;AB0014ZYP4;AB0014ZYP5;AB0014ZYP6;AB0014ZYP7;AB0014ZYP8;AB0014ZYP9;AB0014ZYPA;AB0014ZYPB;AB0014ZYOY;AB0014ZYOX;AB0014ZYOW;AB0014ZYOV;AB0014ZYOU;AB0014ZYOT;AB0014ZYOS;AB0014ZYOR,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces finlayi,main,main
